token_a,token_b,count
like,seen,6
upgraded,year,6
changing,phone,6
small,year,6
model,time,6
switch,tell,6
model,older,6
pro,size,6
ago,apple,6
kinda,phone,6
let,make,6
anyone,iphone,6
phone,reason,6
iphone,yes,6
flip,like,6
many,model,6
back,later,6
iphones,mean,6
buy,video,6
apple,version,6
upgrade,using,6
one,point,6
iphones,point,6
model,something,6
camera,even,6
anymore,need,6
camera,first,6
android,thing,6
max,tell,6
apple,switch,6
bit,like,6
point,samsung,6
company,upgrade,6
look,still,6
design,love,6
know,upgrade,6
really,using,6
ago,iphone,6
first,let,6
camera,well,6
let,year,6
camera,could,6
exact,year,6
instead,iphone,6
new,previous,6
huawei,iphone,6
camera,diagonal,6
apple,done,6
design,need,6
iphone,understand,6
phone,upgraded,6
model,non,6
pro,way,6
exactly,look,6
look,regular,6
basically,new,6
every,newest,6
first,get,6
camera,stick,6
apple,mean,6
work,would,6
business,every,6
since,still,6
huawei,pro,6
phone,yeah,6
changed,year,6
feel,iphones,6
iphone,watch,6
much,thing,6
basically,year,6
make,release,6
battery,would,6
might,pro,6
lol,make,6
personally,samsung,6
pro,upgraded,6
chip,phone,6
update,would,6
let,making,6
camera,many,6
iphone,nice,6
point,think,6
let,look,6
much,since,6
android,still,6
latest,pro,6
let,work,6
brand,year,6
come,model,6
actually,button,6
also,personally,6
tell,work,6
phone,sell,6
feature,want,6
use,work,6
improvement,year,6
dont,think,6
get,thing,6
good,really,6
already,like,6
iphones,latest,6
switch,used,6
older,one,6
anymore,even,6
exist,yet,6
one,reason,6
back,need,6
kicking,max,5
even,max,5
could,look,5
switch,year,5
kicking,making,5
kicking,let,5
iphone,sooner,5
iphone,kicking,5
huawei,work,5
buy,instead,5
change,screen,5
huawei,used,5
bad,iphone,5
design,max,5
iphone,quality,5
huawei,tell,5
enough,want,5
almost,got,5
health,still,5
changing,look,5
currently,iphone,5
huawei,switch,5
big,camera,5
already,apple,5
apple,update,5
huawei,sooner,5
huawei,soon,5
iphones,since,5
every,yet,5
going,time,5
dont,use,5
use,wan,5
even,life,5
button,zoom,5
every,mean,5
huawei,personally,5
give,two,5
say,upgrade,5
huawei,max,5
huawei,making,5
guy,new,5
look,product,5
huawei,let,5
even,literally,5
design,know,5
going,obviously,5
reason,want,5
iphone,seeing,5
camera,device,5
huawei,kicking,5
got,sooner,5
got,personally,5
guy,year,5
bad,look,5
lens,pro,5
could,like,5
got,kicking,5
got,huawei,5
glad,work,5
iphone,working,5
apple,someone,5
glad,used,5
please,screen,5
glad,tell,5
glad,switch,5
use,way,5
glad,sooner,5
flip,iphone,5
glad,soon,5
money,pro,5
even,really,5
two,year,5
camera,tech,5
glad,personally,5
iphones,user,5
buy,care,5
every,shit,5
make,making,5
glad,making,5
greatest,iphone,5
glad,let,5
actually,new,5
glad,kicking,5
glad,huawei,5
either,every,5
galaxy,sooner,5
best,samsung,5
galaxy,soon,5
change,feel,5
old,using,5
actually,many,5
etc,iphone,5
getting,upgrading,5
galaxy,personally,5
galaxy,let,5
also,plus,5
every,good,5
galaxy,kicking,5
device,really,5
people,using,5
nothing,people,5
android,even,5
galaxy,huawei,5
button,right,5
android,feel,5
software,update,5
apple,thought,5
apple,hate,5
another,something,5
galaxy,glad,5
course,iphone,5
course,new,5
camera,work,5
know,say,5
still,would,5
first,sooner,5
camera,zoom,5
case,product,5
another,change,5
first,soon,5
first,personally,5
every,probably,5
pro,till,5
big,small,5
first,making,5
first,kicking,5
lol,thing,5
iphone,replace,5
best,design,5
first,huawei,5
even,product,5
apple,bad,5
first,galaxy,5
everyday,work,5
screen,time,5
everyday,used,5
everyday,tell,5
pro,well,5
product,still,5
big,pro,5
everyday,switch,5
everyday,sooner,5
product,would,5
iphone,took,5
apple,system,5
everyday,soon,5
going,wrong,5
everyday,samsung,5
one,product,5
finally,pro,5
samsung,see,5
pro,waiting,5
everyday,pro,5
everyday,phone,5
everyday,personally,5
apple,everything,5
apple,steve,5
nothing,pro,5
probably,still,5
everyday,max,5
everyday,making,5
apple,job,5
ever,new,5
everyday,let,5
comment,people,5
screen,want,5
bad,every,5
get,wait,5
everyday,kicking,5
everyday,iphone,5
everyday,huawei,5
definitely,pro,5
everyday,got,5
everyday,glad,5
apps,phone,5
iphone,system,5
everyday,galaxy,5
camera,display,5
everyday,first,5
also,switch,5
also,sooner,5
actually,still,5
actually,time,5
also,kicking,5
definitely,max,5
also,huawei,5
bad,year,5
design,layout,5
upgrade,version,5
actually,first,5
back,gon,5
big,get,5
also,glad,5
also,everyday,5
money,release,5
better,zacgougeon,5
day,people,5
health,iphone,5
anything,phone,5
android,use,5
apple,hardware,5
day,good,5
lot,people,5
apple,literally,5
antenna,like,5
seems,year,5
every,last,5
channel,tech,5
feature,upgrade,5
could,year,5
release,upgrade,5
new,way,5
android,would,5
every,yearly,5
back,still,5
every,yeah,5
iphone,remember,5
true,year,5
everyone,get,5
could,one,5
back,time,5
might,upgrade,5
car,year,5
layout,spatial,5
huge,pro,5
apple,charging,5
video,watching,5
car,every,5
could,pro,5
release,would,5
still,strong,5
release,thing,5
android,back,5
back,pro,5
buy,company,5
battery,bought,5
still,thing,5
thing,think,5
battery,upgraded,5
love,much,5
io,update,5
thing,want,5
like,money,5
could,day,5
android,innovation,5
know,release,5
obviously,pro,5
anymore,every,5
every,sense,5
give,people,5
come,look,5
android,past,5
pro,spatial,5
feel,good,5
give,still,5
know,money,5
like,used,5
apple,picture,5
battery,using,5
got,use,5
design,dont,5
phone,whole,5
come,people,5
samsung,series,5
greatest,people,5
phone,trash,5
design,work,5
pro,right,5
better,mean,5
like,sound,5
ipad,like,5
pretty,year,5
looking,thing,5
broke,iphone,5
like,yes,5
need,vision,5
anymore,really,5
broke,samsung,5
case,max,5
iphone,month,5
need,since,5
always,case,5
back,never,5
even,fan,5
case,old,5
model,video,5
believe,camera,5
keeping,max,5
iphones,zacgougeon,5
google,phone,5
apple,longer,5
ill,pro,5
case,year,5
mock,ups,5
feel,upgrade,5
side,sim,5
design,feel,5
care,one,5
hope,pro,5
latest,time,5
max,old,5
better,right,5
button,touch,5
going,really,5
battery,one,5
iphone,seriously,5
android,much,5
every,someone,5
buy,last,5
always,since,5
always,latest,5
need,video,5
get,last,5
camera,sensor,5
bump,really,5
latest,one,5
fan,iphone,5
fact,phone,5
case,layout,5
kind,one,5
like,stop,5
bigger,button,5
money,still,5
get,twice,5
mean,thing,5
first,see,5
camera,rather,5
dont,every,5
change,release,5
people,wait,5
day,upgrade,5
lol,way,5
first,still,5
day,use,5
model,sim,5
huge,phone,5
know,version,5
anything,iphone,5
design,latest,5
button,look,5
design,notch,5
layout,video,5
cheap,like,5
new,yearly,5
new,twice,5
button,sensor,5
iphone,week,5
anyways,iphone,5
change,risk,5
better,user,5
nothing,thing,5
much,upgrade,5
better,literally,5
apple,google,5
also,year,5
iphones,many,5
fold,look,5
cause,one,5
big,samsung,5
actually,device,5
iphone,thinking,5
design,use,5
apple,real,5
spatial,vision,5
new,replace,5
even,work,5
upgrade,yeah,5
apple,decided,5
apple,seems,5
android,time,5
android,never,5
always,even,5
like,lot,5
buy,say,5
max,use,5
camera,wow,5
make,maybe,5
point,selling,5
iphone,knew,5
pay,phone,5
device,make,5
annoying,apple,5
ipad,pro,5
maybe,new,5
device,year,5
focus,press,5
broke,still,5
capture,press,5
capture,focus,5
also,use,5
apple,care,5
also,think,5
enough,really,5
get,layout,5
day,video,5
iphone,left,5
day,pro,5
could,time,5
apple,stick,5
much,see,5
latest,use,5
game,pro,5
get,probably,5
enough,upgrade,5
hope,iphone,5
phone,said,5
like,without,5
like,literally,5
io,iphone,5
apple,work,5
android,think,5
exciting,iphone,5
old,think,5
camera,section,5
apple,fanboys,5
get,never,5
button,might,5
keep,money,5
color,model,5
keep,screen,5
intelligence,iphone,5
fine,still,5
card,slot,5
enough,good,5
recording,video,5
fine,iphone,5
also,device,5
enough,still,5
cool,new,5
literally,people,5
new,sure,5
buy,design,5
buy,even,5
day,design,5
shutter,side,5
one,video,5
camera,recording,5
model,nothing,5
released,year,5
model,work,5
phone,version,5
device,look,5
making,stop,5
buy,much,5
iphones,screen,5
better,something,5
iphone,minor,5
really,ugly,5
high,iphone,5
buy,samsung,5
current,model,5
time,user,5
current,every,5
every,market,5
change,old,5
changing,new,5
get,longer,5
feel,used,5
look,might,5
iphone,tech,5
button,buy,5
phone,stupid,5
new,true,5
agree,like,5
phone,thats,5
iphone,single,5
phone,thought,5
base,iphone,5
cause,phone,5
phone,watch,5
change,time,5
make,see,5
capture,know,5
charging,phone,5
iphone,open,5
take,year,5
device,think,5
battery,got,5
look,looking,5
changed,max,5
iphone,though,5
iphone,number,5
ever,year,5
iphone,less,5
past,phone,5
anyone,pro,5
iphone,line,5
apple,bro,5
camera,horizontal,5
design,something,5
going,see,5
get,release,5
channel,know,5
android,model,5
additional,camera,5
maybe,one,5
likely,new,5
end,phone,5
chip,iphone,5
cheap,look,5
case,really,5
option,phone,5
last,like,5
camera,right,5
phone,vertical,5
phone,spatial,5
new,thinking,5
apple,pay,5
iphone,vision,5
get,something,5
make,went,5
innovative,iphone,5
design,going,5
feel,old,5
feel,something,5
bad,new,5
better,come,5
maybe,people,5
make,spatial,5
change,company,5
device,much,5
apple,security,5
new,price,5
iphones,older,5
capture,spatial,5
design,one,5
pro,watch,5
camera,please,5
old,really,5
much,time,5
capture,make,5
came,phone,5
design,screen,5
iphone,plan,5
guy,want,5
iphone,material,5
bought,phone,5
apple,trash,5
innovation,samsung,5
new,right,5
course,phone,5
never,people,5
iphone,option,5
apple,glad,5
innovation,people,5
make,software,5
completely,iphone,5
good,think,5
give,like,5
camera,care,5
camera,money,5
expensive,iphone,5
better,buy,5
battery,enough,5
hate,phone,5
battery,design,5
buying,like,5
apple,lmao,5
every,next,5
apple,plan,5
camera,size,5
going,say,5
apple,end,5
away,iphone,5
button,power,5
change,yeah,5
apple,option,5
coming,like,5
phone,remember,5
apple,chip,5
iphone,kind,5
good,people,5
design,thing,5
consumer,phone,5
replace,year,5
make,profit,5
later,miss,5
always,going,5
layout,samsung,5
get,guy,5
bro,max,5
phone,price,5
feel,point,5
design,release,5
exact,phone,5
greatest,year,5
back,layout,5
open,phone,5
every,understand,5
act,like,5
new,single,5
camera,instead,5
difference,look,5
called,vision,5
really,since,5
every,guy,5
change,work,5
like,said,5
like,someone,5
best,look,5
later,one,5
seen,would,5
every,sell,5
screen,think,5
black,love,5
iphone,past,5
come,need,5
best,still,5
phone,tech,5
think,use,5
job,steve,5
many,pro,5
one,stop,5
might,year,5
like,say,5
thought,would,5
apple,risk,5
iphone,non,5
another,get,5
time,would,5
cmf,look,5
barely,phone,5
great,pro,5
apple,releasing,5
motion,pro,5
buying,point,5
black,nice,5
going,something,5
better,screen,5
exactly,year,5
great,iphone,5
battery,good,5
hope,look,5
actually,every,5
bixby,button,5
best,iphones,5
went,year,5
device,still,5
new,soon,5
apple,finally,5
iphone,whole,5
look,made,5
feature,max,5
even,keep,5
phone,ultra,5
like,older,5
actually,much,5
changing,like,5
get,yeah,5
design,never,5
people,probably,5
release,screen,5
black,one,5
changing,iphone,5
design,user,5
design,long,5
pro,reason,5
device,see,5
chinese,phone,5
life,make,5
phone,twice,5
make,probably,5
cause,iphone,5
always,screen,5
phone,wow,5
photo,video,5
photo,shutter,5
title,video,5
feature,people,5
called,new,5
battery,old,5
fit,phone,5
actually,year,5
looking,samsung,5
camera,innovation,5
bit,would,5
bit,look,5
iphone,island,5
apple,lack,5
like,xiaomi,5
look,xiaomi,5
iphone,switched,5
thing,video,5
black,like,5
camera,lmao,5
called,camera,5
like,lmao,5
new,watch,5
product,samsung,5
button,landscape,5
lmao,look,5
iphone,tho,5
like,sony,5
button,called,5
copying,samsung,5
plan,pro,5
enough,pro,5
game,iphone,5
better,need,5
could,video,5
game,like,5
could,get,5
best,better,5
big,look,5
look,yeah,5
also,thing,5
market,phone,5
made,new,5
color,pro,5
device,time,5
another,max,5
bring,later,5
hate,iphone,5
car,like,5
let,like,5
made,pro,5
work,year,5
much,want,5
almost,still,5
new,reason,5
man,phone,5
always,want,5
apple,past,5
design,see,5
make,something,5
game,phone,5
different,thing,5
every,improvement,5
still,waiting,5
wait,want,5
one,take,5
sooner,switch,5
soon,work,5
flip,new,5
close,iphone,5
actually,android,5
soon,used,5
protector,screen,5
model,previous,5
soon,switch,5
get,work,5
soon,sooner,5
release,samsung,5
samsung,sooner,5
like,trying,5
gon,look,5
black,plus,5
android,io,5
model,since,5
samsung,soon,5
apple,cause,5
device,screen,5
pro,sooner,5
company,thing,5
also,much,5
phone,sooner,5
innovation,lack,5
every,way,5
company,would,5
bigger,like,5
personally,work,5
innovation,thing,5
buying,change,5
back,feature,5
nice,year,5
button,layout,5
going,let,5
bigger,one,5
got,need,5
personally,used,5
people,yeah,5
personally,tell,5
personally,switch,5
personally,sooner,5
actually,something,5
back,old,5
buying,keep,5
apple,samsungs,5
personally,soon,5
lmao,phone,5
might,people,5
personally,pro,5
iphone,newer,5
personally,phone,5
max,sooner,5
difference,something,5
actually,well,5
best,people,5
making,work,5
making,tell,5
new,series,5
button,change,5
changed,screen,5
got,people,5
cool,phone,5
button,one,5
change,keep,5
making,switch,5
software,upgrade,5
making,sooner,5
making,personally,5
change,changing,5
iphone,steve,5
button,screen,5
let,used,5
ever,get,5
buy,comment,5
base,pro,5
actually,pro,5
bro,like,5
change,form,5
battery,make,5
flagship,phone,5
let,sooner,5
let,soon,5
battery,slightly,5
like,regular,5
brand,one,5
come,going,5
buy,someone,5
apple,innovative,5
day,get,5
need,watch,5
going,video,5
let,samsung,5
day,got,5
actually,design,5
enough,like,5
later,new,5
color,design,5
pro,thinking,5
broke,phone,5
person,phone,5
samsung,similar,5
let,personally,5
idea,phone,5
difference,pro,5
make,max,5
bad,get,5
like,set,5
model,upgrade,5
never,would,5
even,see,5
therapy,video,5
kicking,work,5
kicking,used,5
phone,spend,5
phone,shutter,5
button,sure,5
much,would,5
kicking,tell,5
kicking,switch,5
kicking,sooner,5
feature,think,5
iphone,lmao,5
get,keep,5
phone,regular,5
come,still,5
kicking,soon,5
gon,one,5
come,next,5
sooner,tell,5
sooner,used,5
sooner,work,5
even,point,5
used,work,5
five,medium,5
five,star,5
medium,star,5
black,kind,5
kicking,samsung,5
brand,look,5
